!,0.143910183557161,0.1439201851077176
#,-0.08664217478079361,-0.08667241842902648
$,0.27574469573824983,0.2757376757927101
%,-0.5491506444746899,-0.5491639685138304
&,0.21120175420115744,0.2111981735127798
',-0.07207600553679362,-0.07207698170404685
'',-0.07532479586372605,-0.07534631739663383
''oh,-9.50761299032275e-06,-5.870842281143155e-06
''ok,-9.50761299032275e-06,-5.870842281143155e-06
''open,-9.50761299032275e-06,-5.870842281143155e-06
''please,-9.50761299032275e-06,-5.870842281143155e-06
''sorry,-9.50761299032275e-06,-5.870842281143155e-06
'/,-0.03350523800097427,-0.03350462218454313
'ahh,-0.0037089608243558326,-0.003707951124644189
'alt,-0.004731621236568838,-0.0047331142810705775
'beast,6.147609485960829e-05,5.2697595350473876e-05
'beat'em,2.0442685881465286e-05,1.2842117989001173e-05
'beginner,-1.0502261604160416e-05,-6.560860970286163e-06
'buggy,-0.0008007992706257561,-0.000797015272452324
'build,-0.015760923364734267,-0.015764465244504214
'burnouts,0.018583721101241738,0.01858122076501212
'but,-0.0037089608243558326,-0.003707951124644189
'cause,0.20870015456847554,0.20870287009043986
'change,-0.00031879714663576224,-0.00031347205491938677
'clearly,0.0017627375086333604,0.0017629326101429442
'clicker,-1.0502261604160416e-05,-6.560860970286163e-06
'code,-5.216037540070857e-06,-3.5216376455316584e-06
'd,-0.16496199580310736,-0.1649525911093746
'dark,7.147393286074518e-08,1.3617406373118076e-07
'do,-0.01105831007043918,-0.011061651653620053
'em,0.01174598316840048,0.011745124114695912
'fun,-1.2022033558467755e-05,-7.801960364139925e-06
'games,-1.887055534337075e-06,-1.032958621249459e-06
'ghost,0.0017627375086333604,0.0017629326101429442
'git,-0.04489493060058917,-0.04490434990352127
'goes,-0.0008007992706257561,-0.000797015272452324
'good,0.09120975080125199,0.09120017199146589
'great,-0.0037089608243558326,-0.003707951124644189
'here,-0.0037089608243558326,-0.003707951124644189
'hey,-1.0502261604160416e-05,-6.560860970286163e-06
'hide,7.147393286074518e-08,1.3617406373118076e-07
'horizons,0.018583721101241738,0.01858122076501212
'horrible,-0.03538009337340265,-0.035387668206466244
'if,-0.012831549840676696,-0.012831145124733233
'iga,0.09839025427837608,0.09839663406987756
'll,0.5245653239273318,0.52462340531595
'loeb,-0.0243877402719704,-0.024389076034967243
'lol,-0.0037089608243558326,-0.003707951124644189
'low,-0.04760097635716597,-0.04760399045221471
'm,-0.12029040872871931,-0.12033327132500238
'pay,-0.6137136095234023,-0.6137090134912453
'playstyles,0.018583721101241738,0.01858122076501212
'please,-0.0037089608243558326,-0.003707951124644189
'psycho-pass,0.0017627375086333604,0.0017629326101429442
'punch,0.042747719425230264,0.04274780619942513
'puzzles,0.011674899655431937,0.011668678401214803
're,0.4641475918410407,0.4641552444789626
'relive,-4.774288955691951e-06,-2.9146402071755966e-06
's,0.37641109332234685,0.3763840518217264
'scuse,-0.008851210643940368,-0.008859070910848041
'shock,-2.144811594401129e-05,-1.4029582649356206e-05
'simulator,-0.003713965685565725,-0.0037177600499772893
'space,0.0017627375086333604,0.0017629326101429442
'teams,-0.02602837881060473,-0.026033059220075695
'thank,0.013325702355347932,0.013327296261528506
'thanks,0.013325702355347932,0.013327296261528506
'the,0.041611487829279814,0.041618896126225186
'uhhh,-0.0037089608243558326,-0.003707951124644189
'um,-0.0037089608243558326,-0.003707951124644189
've,0.5399018583750157,0.539889940906631
'very,-0.0243877402719704,-0.024389076034967243
'we,-1.1212780506436417e-05,-8.467538465287665e-06
'what,0.06066020585451267,0.06067316442080974
'wonder,7.09934004437393e-07,5.093916246525011e-07
(,-0.3856364456681001,-0.3856366770571778
),0.8491960783473067,0.8491647303119056
*,0.4012784917021079,0.40120514147599673
+,-0.17993499930581366,-0.179992230606608
+100,0.0015465095146972511,0.0015475453088887245
+20,0.0015465095146972511,0.0015475453088887245
+4,0.021417060052952668,0.021427596365014644
+4k,0.04757117052165013,0.047565787249726765
+after,-0.04530245386900232,-0.04530884659293707
+animated,0.04757117052165013,0.047565787249726765
+frequent,0.04757117052165013,0.047565787249726765
+good,-0.004731621236568838,-0.0047331142810705775
+has,-0.004731621236568838,-0.0047331142810705775
+interesting,0.009084076569121913,0.00908452108981713
+paid,-0.004731621236568838,-0.0047331142810705775
+panties,0.04757117052165013,0.047565787249726765
+plethora,0.009084076569121913,0.00908452108981713
+super,-0.004731621236568838,-0.0047331142810705775
+the,0.018168153138243825,0.01816904217963426
+variety,0.009084076569121913,0.00908452108981713
+very,-0.004731621236568838,-0.0047331142810705775
+wallpapers,0.04757117052165013,0.047565787249726765
+well,-0.004731621236568838,-0.0047331142810705775
",",-0.07538360304338866,-0.07538901469421194
-,0.205926349969759,0.20595085906898086
--,0.19530909574710192,0.195332943971377
-.-,-0.09614494365512556,-0.09614588250822158
-1,-0.019502177281620736,-0.019496545586428434
-100/10,-2.3592497907838552e-05,-1.4786061881051007e-05
-11/10,-0.18711980562347869,-0.1870900776510876
-125,0.16825076227034205,0.1682532947925286
-2,-0.0029164424011639545,-0.0029130846409342413
-3,-0.01580748324912456,-0.01580358176978238
-500,-0.030835996336133664,-0.03085163924837419
-70,-1.0196413567134083e-05,-7.103384089511193e-06
-9/10,0.2002303324643657,0.20022946384272133
-99/10,-0.0894127703348201,-0.08944196884352591
-999/10,-0.35482532843195985,-0.3548346744984719
-_-,-0.16420152924307585,-0.16419154822335202
-a,-0.0037089608243558326,-0.003707951124644189
-after,0.009084076569121913,0.00908452108981713
-amazing,-0.005309801854967244,-0.005308639991206094
